"locus_tag","logFC","logCPM","F","PValue","FDR","gene_name","spi","DE"
"SL1344_3860",-0.063063875667217,3.49040567824882,0.0418557076213266,0.843054305507175,0.873633503232754,"comM","-","Unchanged"
"SL1344_3536",0.0275233034980358,7.91671936048921,0.0412740446016184,0.844131788541001,0.874539994180086,"ftsY","-","Unchanged"
"SL1344_1187",-0.0821101207770478,7.99497866382065,0.0408906045329023,0.844936102381229,0.87497230606283,"STM1251",NA,"Unchanged"
"SL1344_3033",0.0282374539010106,7.32033420763958,0.040832669164333,0.844954711881722,0.87497230606283,"ubiH","-","Unchanged"
"SL1344_0362",0.0392010959615108,5.29664037959527,0.0401976308532728,0.84614691301049,0.87599274446297,"prpR","-","Unchanged"
"SL1344_2046",0.0518494960131195,6.22530086657224,0.0400919549919329,0.846346258442666,0.87599274446297,"yeeY","-","Unchanged"
"SL1344_3515",-0.0742089997335084,2.59186591302096,0.0394268532475245,0.84760724614809,0.877087469389029,"STM3549",NA,"Unchanged"
"SL1344_2158",-0.0540397035040268,5.83270735527821,0.0387878768050978,0.848829205504025,0.878141293176107,"yohJ","-","Unchanged"
"SL1344_1248",0.056106433814919,6.76502374715835,0.0381162798627417,0.85017832950172,0.879326136051408,"celB","-","Unchanged"
"SL1344_3054",0.0321260925979543,6.74589645796832,0.0375042957143923,0.851316032347363,0.880291793755159,"speB","-","Unchanged"
"SL1344_3285",0.0353181411883246,6.80299721746994,0.0372805162265169,0.851754102767424,0.88053371659206,"yrbF","-","Unchanged"
"SL1344_2320",0.0321539334340983,6.12998205318294,0.0369410913957206,0.852421182894579,0.881012214424345,"hisP","-","Unchanged"
"SL1344_3315",0.0573175042204763,5.16816455715495,0.036226248079414,0.853836599480163,0.882263734169442,"STM3343",NA,"Unchanged"
"SL1344_0216",-0.028373736603009,7.34164975038072,0.0358155524609758,0.854656371953841,0.882899326774155,"map",NA,"Unchanged"
"SL1344_0518",0.0716990551358931,2.6383522854826,0.0355244378363249,0.855240418673667,0.882942334678846,"glxK","-","Unchanged"
"SL1344_0460",-0.045353583735923,6.00521472849912,0.0355217281866948,0.85524586655631,0.882942334678846,"ybaZ","-","Unchanged"
"SL1344_0570",0.0560437620683098,4.33553156998514,0.0354888379226112,0.855312011270955,0.882942334678846,"ybdJ","-","Unchanged"
"SL1344_2609",-0.0687616309017732,2.54711565858967,0.0346168191280543,0.85707746916202,0.884553158364821,"yfiK","-","Unchanged"
"STnc930",0.109678204863414,3.2773265560596,0.0339027330933802,0.858621859593125,0.88593511176387,"STnc930",NA,"Unchanged"
"SL1344_0594",-0.0502672460568209,5.26182056330136,0.0329318425531239,0.860555479736348,0.88771791955586,"ybdO","-","Unchanged"
"SL1344_4122",0.0481419904944686,5.70532126997678,0.0325737048676493,0.861306535495587,0.888280275909147,"iclR","-","Unchanged"
"SL1344_1586",-0.0291912543668778,6.10775634859006,0.0318095968013777,0.862923394693258,0.889607908710894,"dbpA","-","Unchanged"
"SL1344_2026",0.0993164460333218,1.96610992978654,0.0591247273664333,0.863006281398955,0.889607908710894,"pduO","-","Unchanged"
"SL1344_0548",0.0728672702188151,3.05925612929052,0.0313835534776945,0.863833648370483,0.890248055200732,"gtrBa","Spi-16","Unchanged"
"SL1344_4436",0.038759211162698,4.02711205205777,0.0306772411815764,0.865356909549347,0.891445285522488,"STM4506",NA,"Unchanged"
"SL1344_0176",0.100130618470868,2.74627138604799,0.103917142460869,0.865562884920186,0.891445285522488,"stiC","-","Unchanged"
"SL1344_0750",-0.0656020835494893,6.94566835661436,0.0305937948488418,0.865615276090334,0.891445285522488,"galM","-","Unchanged"
"SL1344_3609",-0.0302093717972703,5.17842765034544,0.0284981983884242,0.870174178333808,0.895864241122307,"yiaC","-","Unchanged"
"SL1344_0048",0.0244008769112038,7.63356788371884,0.0284328561137195,0.87032151936569,0.895864241122307,"lspA",NA,"Unchanged"
"SL1344_0121",0.0414287495457748,7.98980623320134,0.0280423562553856,0.871205726748543,0.896482193031922,"ftsL","-","Unchanged"
"SL1344_1434",-0.0438875165303725,3.40458463820421,0.0279844128344152,0.871337467636266,0.896482193031922,"ynfA","-","Unchanged"
"SL1344_0613",-0.0309889480968248,4.89612155905106,0.0275468085326168,0.87233698646422,0.897113596933406,"citA","-","Unchanged"
"SL1344_0479",-0.0274752233890202,6.93004548855646,0.0275336927109854,0.872367069804273,0.897113596933406,"recR","-","Unchanged"
"SL1344_0632",-0.0422614576690297,5.02690939145277,0.0260743445635303,0.875761711568519,0.900389900788034,"cobD","-","Unchanged"
"SL1344_3525",0.0932392242429802,5.40679303536921,0.0254272837091136,0.877368352462082,0.901826798313419,"phd","-","Unchanged"
"SL1344_0453",-0.0326232446369658,6.40864876143063,0.025294460834897,0.87761598905739,0.901866454691181,"ybaO","-","Unchanged"
"SL1344_4220",0.0252867198660227,5.47195230338621,0.0226149974907395,0.88422161266409,0.908391833445989,"yjcO","-","Unchanged"
"SL1344_0011",0.0473699722971506,2.80270682412704,0.0225498683432622,0.884387042297903,0.908391833445989,"yaaI","-","Unchanged"
"SL1344_3034",-0.0212458736979303,7.77608901490435,0.0218264182810356,0.886241351149412,0.910079787873974,"pepP","-","Unchanged"
"SL1344_4336",0.0506718457170399,6.97167357934592,0.0211343748295348,0.888108757107718,0.911780385093455,"cpdB","-","Unchanged"
"SL1344_1406",0.0806069647815519,3.15125069907382,0.0205152924100952,0.889722893295539,0.913220214531753,"ydgC","-","Unchanged"
"STnc070",-0.0645906535315163,8.30014636043428,0.0201033670872937,0.890851035227781,0.91416064842356,"STnc070",NA,"Unchanged"
"SL1344_0051",0.0310509270956254,5.73484051654118,0.0199709905958952,0.891146214568565,0.914246080772601,"STM0050",NA,"Unchanged"
"SL1344_1863",0.0233283490909043,6.5421136618106,0.0198428023449152,0.891493528948424,0.914384946239539,"otsB","-","Unchanged"
"SL1344_3064",0.0436676875042241,4.69259176494359,0.0194043561717112,0.892690211379395,0.915394716399028,"yqgD","-","Unchanged"
"SL1344_2249",0.0420431395866664,4.48566971166426,0.0192448186539213,0.893129071849223,0.915627095046946,"STM2280",NA,"Unchanged"
"SL1344_2529",0.0315658021295492,5.68679500933503,0.0189331326417845,0.893991861572067,0.916293868097386,"yfhD","-","Unchanged"
"SL1344_2122",0.0206077503882842,6.28539529200745,0.0184348642021342,0.895386341788155,0.917505149281259,"yegW","-","Unchanged"
"SL1344_3705",0.0339523285882833,4.24598308659645,0.0179353855577918,0.896803652215044,0.918739243803301,"ligB","-","Unchanged"
"SL1344_1137",0.0183678619683861,6.28711452449366,0.0174754164429623,0.898126768301553,0.919703525164487,"tmk",NA,"Unchanged"
"STnc3740",0.0782749246013733,3.98018310033642,0.017480074969181,0.898171291496983,0.919703525164487,"STnc3740",NA,"Unchanged"
"SL1344_3520",-0.0315684473443899,6.26944473545215,0.0164121736746216,0.901254863579814,0.922642022183986,"ugpC","-","Unchanged"
"SL1344_2822",-0.0226460836133193,5.65723423652806,0.0161261137639763,0.902113960733677,0.923302402516034,"hydA","-","Unchanged"
"SL1344_0621",0.0265426118836075,7.50656371231916,0.0160305393515939,0.902402717156319,0.923378871397619,"lipA","-","Unchanged"
"SL1344_2993",-0.0176087424564771,6.57317474363029,0.0159581092967827,0.902622132301808,0.923384367737728,"ygeA","-","Unchanged"
"SL1344_3838",0.0317962889748169,10.1261643361288,0.0158153770735434,0.903056005092135,0.92360920008712,"atpB",NA,"Unchanged"
"SL1344_0939",-0.0363079531436516,3.00292762093577,0.0155213451909534,0.903956119036099,0.924280789132086,"dpaL","-","Unchanged"
"SL1344_3963",-0.0379999180227301,4.80071774301299,0.0154441545412195,0.90419385577913,0.924280789132086,"yihO","-","Unchanged"
"SL1344_2449",0.016716768412018,6.64483576394194,0.0153918133640926,0.904355403552743,0.924280789132086,"STM2486",NA,"Unchanged"
"SL1344_1126",-0.0221021716508337,5.63936149180499,0.0143625991904828,0.907590698729025,0.927367663267885,"maf-a","-","Unchanged"
"SL1344_2949",-0.024275685961091,9.27732188001836,0.0141361632507558,0.908318155533717,0.92789119653622,"ygdH","-","Unchanged"
"SL1344_0601",0.0208312051118002,5.39101968138319,0.0140439210958861,0.908616191838736,0.9279759118353,"STM0613",NA,"Unchanged"
"SL1344_0012",-0.0226828586236691,10.4864981099955,0.0137103426621234,0.909702375584754,0.928822509878062,"dnaK",NA,"Unchanged"
"SL1344_3455",-0.0234400167002152,4.9979771231396,0.0136574784991082,0.909875736380318,0.928822509878062,"comE","-","Unchanged"
"SL1344_4187",0.0204942258117643,5.48635947217925,0.0135029755696112,0.91038436961184,0.929047806835383,"yjbR","-","Unchanged"
"SL1344_2205",0.0245283383703597,7.28425441894958,0.0134597646911112,0.910527150509968,0.929047806835383,"yejM","-","Unchanged"
"SL1344_2608",-0.0492873912901279,5.41303187547135,0.0130633993752875,0.91189790845321,0.930226431087054,"yfiE","-","Unchanged"
"tpke70",0.0436669430288887,3.38714761667961,0.0121228453293323,0.915065626092838,0.933192311544551,"tpke70","-","Unchanged"
"SL1344_4007",0.0206363030549357,7.34489061212826,0.0120734696410905,0.915237985661797,0.933192311544551,"cpxA","-","Unchanged"
"SL1344_1404",0.0259117988596232,4.35262969761582,0.0117427316546503,0.916401847504888,0.934158216005691,"ompN","-","Unchanged"
"SL1344_1023",0.0267717637651636,3.5503170511086,0.0114604805469826,0.917408286795156,0.934925260487504,"yccX","-","Unchanged"
"SL1344_0858",0.0256339661241237,5.36007354350903,0.0114105163483554,0.917587749861866,0.934925260487504,"ybjO","-","Unchanged"
"SL1344_2975",-0.0384683216436271,3.26871175638883,0.0112858394830122,0.918037311484868,0.935162446693205,"comQ","-","Unchanged"
"SL1344_3044",0.0200413280636345,9.73161326741431,0.0109529008524646,0.919250300912715,0.936177006170314,"fba","-","Unchanged"
"SL1344_0599",-0.0267611157716427,4.09680421889871,0.0107580293662029,0.919968944560641,0.93668775710045,"STM0611",NA,"Unchanged"
"SL1344_4046",0.0287078061746787,3.74055118350573,0.0105645816391493,0.920688883167571,0.937199585178127,"STM4097",NA,"Unchanged"
"SL1344_0175",0.0371287167162949,2.86202099490037,0.010470444546763,0.921041638011853,0.937337491479862,"stiH","-","Unchanged"
"SL1344_2092",0.0338251456060251,2.37805843216754,0.010191119909641,0.922097885984024,0.938191103805444,"wcaA","-","Unchanged"
"SL1344_3063",-0.0181746316237866,6.06610851413607,0.009934586536503,0.92308092528335,0.938969844770661,"yqgB","-","Unchanged"
"SL1344_2312",0.0376395303468473,4.91516729507155,0.00936236465950582,0.925347125665464,0.941053158915797,"STM2343",NA,"Unchanged"
"SL1344_4074",0.0124123911119433,8.04582459062316,0.00913982205309584,0.92621082181371,0.941709518101424,"oxyR","-","Unchanged"
"SL1344_4167",-0.039633952506771,6.02691667444895,0.00906079776461979,0.926571024851224,0.941853770312955,"malK","-","Unchanged"
"SL1344_3099",0.0217479870945818,3.9625457510004,0.00889035678689554,0.92722140054961,0.942292843809427,"STM3125",NA,"Unchanged"
"SL1344_1004",0.0132170219294211,7.12529259947546,0.00866379088122956,0.92815169740738,0.943016114605614,"pqiB","-","Unchanged"
"STnc4220",-0.0308070757956636,5.15098976294986,0.00808659772061743,0.930578752163488,0.945259415312759,"STnc4220","-","Unchanged"
"SL1344_1763",-0.0212914763169332,4.88429958426384,0.00704571437507296,0.935187806216719,0.949717560268109,"yebN","-","Unchanged"
"SL1344_3915",0.010303755129349,7.26540111349088,0.00557408440944789,0.942336529985578,0.95675212764363,"pldB","-","Unchanged"
"SL1344_0081",-0.0578152743188385,4.90531482119688,0.00545629320889167,0.942980021769221,0.956990041905066,"STM0080",NA,"Unchanged"
"SL1344_3222",-0.0364467811204648,5.0795247776898,0.0054496780485134,0.943014526689484,0.956990041905066,"garL","-","Unchanged"
"SLP1_0038",0.0199114378252786,3.52563137415873,0.00525307622295696,0.94401818289992,0.957783264588489,"psiB","-","Unchanged"
"SL1344_2085",0.0360992938222382,2.16263000748914,0.00497535491097872,0.945515272051441,0.959016348291255,"fcl","-","Unchanged"
"SL1344_4143",-0.0195220921698491,3.27267547044778,0.00489131434847717,0.945976541412343,0.959016348291255,"STM4208",NA,"Unchanged"
"SL1344_0614",0.0247906063004864,3.95359553056946,0.00487358968543272,0.946074333474314,0.959016348291255,"citB","-","Unchanged"
"SL1344_3159",-0.013074744768405,5.53070887041718,0.00486482477562876,0.946122758073153,0.959016348291255,"nudF","-","Unchanged"
"SL1344_4395",-0.0251745954963181,2.78386451576155,0.00478093239372112,0.946588486204045,0.959263032530949,"STM4465",NA,"Unchanged"
"SL1344_1652",-0.0114988100263092,6.24138146346605,0.00462387435064918,0.947471573976158,0.95993244953808,"yciO","-","Unchanged"
"SL1344_2976",-0.027985280294037,2.72886415783129,0.00443916518435166,0.948529656009502,0.960778806298425,"comP","-","Unchanged"
"SL1344_1249",-0.0269867959972614,5.33858169676735,0.00439094453095481,0.948838402319248,0.960865931362731,"celC","-","Unchanged"
"SL1344_0788",-0.0133693966353659,4.70270722060537,0.0037783219849419,0.952509174015885,0.964311782704147,"ybhO","-","Unchanged"
"SL1344_1005",0.0100578868019965,5.832524618672,0.00371557958037804,0.952904584298373,0.964311782704147,"ymbA","-","Unchanged"
"SL1344_4502",-0.0176535346520131,3.2362327164358,0.00370822515888189,0.952951151575324,0.964311782704147,"STM4575",NA,"Unchanged"
"SL1344_2563",0.021662285452185,8.18033813717593,0.00368338395203969,0.953135243729829,0.964311782704147,"gipA","-","Unchanged"
"SL1344_0147",0.00789990169969878,6.58747786257802,0.0033846583416073,0.955047926998126,0.966020341634212,"ampE","-","Unchanged"
"SL1344_0451",-0.0140630435602184,4.94783386217421,0.00327408311367507,0.955787388946884,0.966541677430111,"cof","-","Unchanged"
"SL1344_4379",-0.0121793949434961,4.9842745115529,0.00296166051438414,0.957947249898986,0.968498813232769,"relB","-","Unchanged"
"SL1344_3069",-0.00785004333603286,6.35764500639424,0.00264719749130342,0.960240075127751,0.970373854771768,"yggJ","-","Unchanged"
"SL1344_0888",-0.0182303905694978,4.4998352995344,0.00264096849672975,0.960286834866504,0.970373854771768,"STM0950",NA,"Unchanged"
"SL1344_4313",-0.0115159454683602,4.8130934474807,0.00261575544531911,0.960476671273864,0.970373854771768,"yjfP","-","Unchanged"
"SL1344_3345",-0.00830683352979303,6.86655879039991,0.00249169122983241,0.961424446586497,0.970974719857605,"mreC",NA,"Unchanged"
"SL1344_0353",-0.00819563204081925,7.13771105234963,0.00247914995776512,0.96152155846817,0.970974719857605,"res","-","Unchanged"
"SL1344_3895",0.0230451443715255,2.92987591095957,0.002387683796383,0.96223739605999,0.971470191107606,"STM3940",NA,"Unchanged"
"SL1344_1376",0.00737788519142304,9.85772660452832,0.00233951757089713,0.962619887192013,0.971628964283188,"slyA","-","Unchanged"
"STnc3340",-0.0282817925989298,2.50159313736164,0.00226781904027953,0.963209451201424,0.971996625142209,"STnc3340",NA,"Unchanged"
"SL1344_1662",-0.010686613176341,4.5044962907829,0.00194405898832438,0.965922761498519,0.974506733654024,"katN","-","Unchanged"
"SL1344_2364",-0.00798213149580032,5.57602396017228,0.00187759792160956,0.96650990433401,0.974871107621445,"pgtA","-","Unchanged"
"SL1344_2441",-0.00942989955344707,5.28154471420403,0.0018391629446234,0.966854213683048,0.974990434275051,"STM2478",NA,"Unchanged"
"SL1344_1705",-0.00832846555277682,7.80932597290716,0.00170761544981919,0.968060804005534,0.975979039139957,"hemA",NA,"Unchanged"
"SL1344_2319",-0.0101185368037979,6.07267906193953,0.00152925004011283,0.969773857382042,0.977477668398628,"yfcH","-","Unchanged"
"SL1344_0542",-0.0152894074740086,2.21152543492964,0.00144807567181385,0.97058656670099,0.978068313185721,"fimZ","-","Unchanged"
"SL1344_3979",0.0176964112008318,6.05140936427253,0.00132248071392598,0.971906213247212,0.978853293655503,"SL1344_3979","-","Unchanged"
"SL1344_1143",-0.00600497736904734,7.09454750306659,0.00131512922803939,0.971968577227297,0.978853293655503,"ycfL","-","Unchanged"
"SL1344_3313",-0.00554148590539551,8.01830474993348,0.00130784779183996,0.972046247107134,0.978853293655503,"sspB","-","Unchanged"
"SL1344_4208",0.0185916266953013,2.72097985380956,0.0012579696209019,0.972584216514929,0.979166466755054,"STM4272",NA,"Unchanged"
"SL1344_1640",0.0066177189778226,7.62899759290576,0.00116680586031595,0.973595842446405,0.979738524256136,"yciM",NA,"Unchanged"
"SraL",-0.0236768305904676,6.50069315324194,0.00116716623552402,0.973606641976368,0.979738524256136,"SraL","-","Unchanged"
"SL1344_3519",-0.0086971481294018,6.45488668933988,0.00111997853964399,0.974130878438631,0.980037455593343,"ugpQ","-","Unchanged"
"SL1344_2664",0.0488663838809928,2.67831058671443,0.0212927268870278,0.977472532782576,0.98310605833407,"STM2692",NA,"Unchanged"
"SL1344_4454",-0.0104859700434969,2.39658592116357,0.000836892303473403,0.977636761764756,0.98310605833407,"symE","-","Unchanged"
"SL1344_3993",0.0114161287442325,5.24770902414791,0.000817472107164983,0.977910121806627,0.98315177475502,"STM4044",NA,"Unchanged"
"SL1344_2965",-0.00667259464202889,4.43182641445514,0.000743590172734565,0.978919819321854,0.983937581676253,"ygdK","-","Unchanged"
"SL1344_3438",-0.00616781237131757,5.53618563051766,0.00061504210992696,0.980827867947335,0.985625768070068,"yhfG","-","Unchanged"
"SL1344_4048",0.00448396606283467,6.74252619514906,0.000569659774122068,0.98154859414482,0.98612031558937,"metJ","-","Unchanged"
"SL1344_0288",-0.00770941761989425,5.02710658159104,0.000503796962665782,0.982647788761248,0.986994775486851,"sciX","SPI-6","Unchanged"
"DsrA",0.00920019980758251,4.56043713229836,0.000423071564655569,0.984107362409314,0.988230717279745,"DsrA",NA,"Unchanged"
"SL1344_0522",0.00478975355784015,3.76122686889612,0.000364609837588224,0.985237748833216,0.989135594244006,"fdrA","-","Unchanged"
"SL1344_0183",-0.00485263181099659,5.21738747506034,0.000331447402287676,0.985924999722334,0.989595264960947,"panB","-","Unchanged"
"SL1344_3155",-0.00234806761038125,7.99899187481783,0.000272225449780397,0.987244123911932,0.990627528955147,"parE",NA,"Unchanged"
"STnc4230",0.00679597265988692,3.48683223499324,0.00026507718738994,0.987412696918667,0.990627528955147,"STnc4230","-","Unchanged"
"SL1344_1010",-0.00517315269829762,11.6209653676218,0.000218392530610407,0.988578630295102,0.991499745420353,"ompA","-","Unchanged"
"SL1344_1196",0.00422631899237106,5.41562660340736,0.000212050934528059,0.988741748910144,0.991499745420353,"STM1260",NA,"Unchanged"
